,market_segment,distribution_channel,is_repeated_guest,agent,company,customer_type,adr,Marketing_id
92093,Direct,Direct,0,14.0,,Transient,237.0,22339
92096,Online TA,TA/TO,0,7.0,,Transient,86.25,22340
92097,Direct,Direct,0,14.0,,Transient,63.5,22341
92105,Offline TA/TO,TA/TO,0,3.0,,Transient,96.9,22342
92110,Direct,Direct,0,14.0,,Transient,192.67,22343
92112,Offline TA/TO,TA/TO,0,138.0,,Transient,76.5,22344
92113,Online TA,TA/TO,0,9.0,,Transient,122.72,22345
92116,Online TA,TA/TO,0,9.0,,Transient,129.15,22346
92127,Online TA,TA/TO,0,15.0,,Transient,157.68,22347
92132,Online TA,TA/TO,0,9.0,,Transient,83.83,22348
92133,Online TA,TA/TO,0,9.0,,Transient-Party,146.7,22349
92138,Online TA,TA/TO,0,9.0,,Transient-Party,173.95,22350
92141,Online TA,TA/TO,0,9.0,,Transient,92.83,22351
92145,Online TA,TA/TO,0,7.0,,Transient,79.69,22352
92146,Online TA,TA/TO,0,152.0,,Transient,104.79,22353
92155,Online TA,TA/TO,0,89.0,,Transient,131.0,22354
92156,Direct,Direct,0,14.0,,Transient,88.98,22355
92161,Online TA,TA/TO,0,9.0,,Transient-Party,88.77,22356
92162,Online TA,TA/TO,0,9.0,,Transient-Party,97.55,22357
92164,Online TA,TA/TO,0,9.0,,Transient-Party,88.76,22358
92165,Online TA,TA/TO,0,9.0,,Transient,208.13,22359
92167,Direct,Direct,0,14.0,,Transient,130.8,22360
92168,Direct,Direct,0,14.0,,Transient,134.4,22361
92169,Online TA,TA/TO,0,7.0,,Transient,125.25,22362
92170,Corporate,Corporate,0,,257.0,Transient,120.7,22363
92171,Online TA,TA/TO,0,7.0,,Transient,209.1,22364
92174,Offline TA/TO,TA/TO,0,6.0,,Transient,88.12,22365
92183,Online TA,TA/TO,0,7.0,,Transient,76.47,22366
92186,Online TA,TA/TO,0,7.0,,Transient,92.65,22367
92187,Direct,Direct,0,14.0,,Transient,88.76,22368
92193,Online TA,TA/TO,0,8.0,,Transient,124.5,22369
92198,Direct,Direct,0,14.0,,Transient-Party,85.5,22370
92200,Offline TA/TO,TA/TO,0,27.0,,Transient,82.45,22371
92208,Direct,Direct,0,14.0,,Transient,97.5,22372
92209,Online TA,TA/TO,0,9.0,,Transient,146.4,22373
92211,Offline TA/TO,TA/TO,0,28.0,,Transient,148.0,22374
92214,Online TA,TA/TO,0,7.0,,Transient,134.57,22375
92215,Online TA,TA/TO,0,7.0,,Transient,113.31,22376
92240,Offline TA/TO,TA/TO,0,16.0,,Transient,103.78,22377
92242,Offline TA/TO,TA/TO,0,121.0,,Transient-Party,72.25,22378
92247,Online TA,TA/TO,0,9.0,,Transient,126.26,22379
92249,Direct,Direct,0,14.0,,Transient,122.65,22380
92250,Offline TA/TO,TA/TO,0,16.0,,Transient,97.0,22381
92255,Online TA,TA/TO,0,7.0,,Transient,116.27,22382
92257,Direct,Direct,0,14.0,,Transient-Party,164.87,22383
92259,Online TA,Direct,0,,,Transient,118.15,22384
92265,Online TA,TA/TO,0,7.0,,Transient,185.03,22385
92276,Online TA,TA/TO,0,7.0,,Transient,110.46,22386
92277,Direct,Direct,0,14.0,,Transient,134.87,22387
92283,Online TA,TA/TO,0,9.0,,Transient,131.44,22388
92284,Online TA,TA/TO,0,9.0,,Transient,156.15,22389
92285,Offline TA/TO,TA/TO,0,83.0,,Transient,107.69,22390
92286,Online TA,TA/TO,0,7.0,,Transient,188.81,22391
92306,Online TA,TA/TO,0,9.0,,Transient-Party,121.55,22392
92312,Online TA,TA/TO,0,7.0,,Transient,125.51,22393
92313,Online TA,TA/TO,0,9.0,,Transient,129.55,22394
92322,Online TA,TA/TO,0,9.0,,Transient,92.08,22395
92341,Online TA,TA/TO,0,9.0,,Transient,93.2,22396
92342,Online TA,TA/TO,0,9.0,,Transient,122.84,22397
92346,Offline TA/TO,TA/TO,0,28.0,,Transient-Party,0.0,22398
92354,Online TA,TA/TO,0,8.0,,Transient,103.46,22399
92357,Direct,Direct,0,,,Transient,267.0,22400
92360,Online TA,TA/TO,0,7.0,,Transient,75.27,22401
92366,Complementary,Direct,0,,,Transient,35.0,22402
92371,Direct,Direct,0,14.0,,Transient,158.0,22403
92383,Corporate,Corporate,0,,271.0,Transient-Party,137.7,22404
92387,Corporate,Corporate,0,227.0,,Transient,79.0,22405
92389,Corporate,Corporate,0,,91.0,Transient,84.0,22406
92390,Offline TA/TO,TA/TO,0,83.0,,Transient,114.4,22407
92391,Online TA,TA/TO,0,9.0,,Transient,81.96,22408
92392,Offline TA/TO,TA/TO,0,42.0,,Transient,76.5,22409
92393,Online TA,TA/TO,0,9.0,,Transient,98.03,22410
92405,Offline TA/TO,TA/TO,0,6.0,,Transient,107.95,22411
92424,Online TA,TA/TO,0,9.0,,Contract,187.0,22412
92426,Offline TA/TO,TA/TO,0,6.0,,Transient,85.5,22413
92434,Online TA,TA/TO,0,8.0,,Transient,115.2,22414
92436,Online TA,TA/TO,0,89.0,,Transient,114.48,22415
92441,Corporate,Corporate,0,,18.0,Transient,143.0,22416
92445,Online TA,TA/TO,0,7.0,,Transient,112.96,22417
92447,Online TA,TA/TO,0,9.0,,Transient,130.66,22418
92453,Online TA,TA/TO,0,9.0,,Transient,127.1,22419
92456,Corporate,Corporate,0,,174.0,Transient,125.0,22420
92458,Offline TA/TO,TA/TO,0,159.0,,Transient,75.0,22421
92461,Online TA,TA/TO,0,9.0,,Contract,92.29,22422
92467,Direct,Direct,0,14.0,,Transient-Party,104.52,22423
92469,Online TA,TA/TO,0,9.0,,Transient-Party,126.0,22424
92483,Online TA,TA/TO,0,7.0,,Transient,63.42,22425
92484,Online TA,TA/TO,0,9.0,,Transient,160.33,22426
92492,Online TA,TA/TO,0,89.0,,Transient,100.08,22427
92501,Offline TA/TO,TA/TO,0,42.0,,Transient,106.4,22428
92502,Online TA,TA/TO,0,7.0,,Transient,92.02,22429
92512,Corporate,Corporate,0,,106.0,Transient,84.0,22430
92513,Offline TA/TO,TA/TO,0,168.0,,Transient,102.25,22431
92517,Online TA,TA/TO,0,8.0,,Transient,116.95,22432
92519,Corporate,Corporate,0,,91.0,Transient,105.0,22433
92528,Online TA,TA/TO,0,10.0,,Transient,103.5,22434
92530,Direct,Direct,0,14.0,,Transient,127.15,22435
92531,Direct,Direct,0,14.0,,Transient,117.85,22436
92539,Online TA,TA/TO,0,7.0,,Transient,99.73,22437
92540,Corporate,Corporate,0,,174.0,Transient,94.0,22438
92541,Corporate,Corporate,1,,174.0,Transient,88.0,22439
92547,Offline TA/TO,TA/TO,0,22.0,,Transient-Party,96.9,22440
92555,Offline TA/TO,TA/TO,0,86.0,,Transient,117.64,22441
92558,Offline TA/TO,TA/TO,0,28.0,,Transient,300.0,22442
92560,Online TA,TA/TO,0,152.0,,Transient,110.71,22443
92561,Direct,Direct,0,,,Transient,249.3,22444
92562,Aviation,Corporate,1,,153.0,Transient,0.0,22445
92565,Online TA,TA/TO,0,7.0,,Transient,79.03,22446
92567,Online TA,TA/TO,0,,,Transient,151.0,22447
92571,Offline TA/TO,TA/TO,0,85.0,,Transient,87.3,22448
92573,Online TA,TA/TO,0,8.0,,Transient,97.75,22449
92579,Online TA,TA/TO,0,9.0,,Transient,131.47,22450
92585,Online TA,TA/TO,0,9.0,,Transient-Party,98.39,22451
92586,Online TA,TA/TO,0,9.0,,Transient-Party,113.69,22452
92596,Online TA,TA/TO,0,9.0,,Transient,114.83,22453
92600,Online TA,TA/TO,0,9.0,,Transient,195.3,22454
92609,Offline TA/TO,TA/TO,0,22.0,,Transient,68.0,22455
92621,Direct,Direct,0,,,Transient,187.25,22456
92631,Online TA,TA/TO,0,9.0,,Transient,131.8,22457
92638,Online TA,TA/TO,0,9.0,,Transient,111.68,22458
92647,Direct,Direct,0,14.0,,Transient,183.43,22459
92652,Online TA,TA/TO,0,8.0,,Transient,131.8,22460
92653,Direct,Direct,0,14.0,,Transient,167.1,22461
92658,Direct,Direct,0,14.0,,Transient,182.33,22462
92660,Direct,Direct,0,14.0,,Transient,167.95,22463
92663,Online TA,TA/TO,0,9.0,,Transient,134.37,22464
92666,Direct,Direct,0,14.0,,Transient,93.75,22465
92668,Offline TA/TO,TA/TO,0,85.0,,Transient,81.25,22466
92675,Online TA,TA/TO,0,9.0,,Transient-Party,119.0,22467
92677,Online TA,TA/TO,0,9.0,,Transient-Party,136.85,22468
92681,Online TA,TA/TO,0,9.0,,Transient,189.5,22469
92682,Online TA,TA/TO,0,9.0,,Transient,181.7,22470
92692,Groups,TA/TO,0,1.0,,Transient-Party,139.2,22471
92697,Groups,TA/TO,0,1.0,,Transient-Party,73.0,22472
92698,Online TA,TA/TO,0,7.0,,Transient,76.3,22473
92706,Online TA,TA/TO,0,7.0,,Transient,156.93,22474
92707,Online TA,TA/TO,0,7.0,,Transient,98.83,22475
92711,Offline TA/TO,TA/TO,0,138.0,,Transient,75.0,22476
92712,Direct,Direct,0,,,Transient-Party,128.44,22477
92713,Direct,Direct,0,,,Transient-Party,110.44,22478
92719,Online TA,TA/TO,0,9.0,,Transient,15.0,22479
92729,Online TA,TA/TO,0,9.0,,Transient,137.13,22480
92738,Online TA,TA/TO,0,8.0,,Transient,306.0,22481
92739,Online TA,TA/TO,0,9.0,,Transient,94.11,22482
92753,Online TA,TA/TO,0,9.0,,Transient,148.86,22483
92759,Online TA,TA/TO,0,9.0,,Transient,147.67,22484
92763,Offline TA/TO,TA/TO,0,27.0,,Transient-Party,82.45,22485
92772,Direct,Direct,0,14.0,,Transient,177.9,22486
92777,Online TA,TA/TO,0,9.0,,Transient-Party,108.04,22487
92778,Online TA,TA/TO,0,9.0,,Transient,143.45,22488
92782,Offline TA/TO,TA/TO,0,22.0,,Transient,93.58,22489
92799,Offline TA/TO,TA/TO,0,22.0,,Transient,82.45,22490
92803,Online TA,TA/TO,0,9.0,,Transient,105.21,22491
92804,Online TA,TA/TO,0,9.0,,Transient,118.46,22492
92806,Online TA,TA/TO,0,152.0,,Transient,87.82,22493
92807,Online TA,TA/TO,0,8.0,,Transient,265.0,22494
92810,Direct,Direct,0,,,Transient,78.57,22495
92813,Online TA,TA/TO,0,,,Transient,177.0,22496
92814,Online TA,TA/TO,0,89.0,,Transient,77.53,22497
92817,Offline TA/TO,TA/TO,0,83.0,,Transient,78.88,22498
92824,Online TA,TA/TO,0,9.0,,Transient-Party,105.83,22499
92826,Online TA,TA/TO,0,7.0,,Transient,82.19,22500
92829,Corporate,Corporate,0,,227.0,Transient,79.0,22501
92832,Corporate,Corporate,1,,227.0,Transient,79.0,22502
92833,Corporate,Corporate,1,,227.0,Transient,110.0,22503
92836,Online TA,TA/TO,0,9.0,,Transient,154.35,22504
92842,Online TA,TA/TO,0,9.0,,Transient,116.38,22505
92844,Online TA,TA/TO,0,8.0,,Transient,100.5,22506
92863,Online TA,TA/TO,0,9.0,,Transient,128.8,22507
92874,Online TA,TA/TO,0,9.0,,Transient,116.05,22508
92875,Direct,Direct,0,14.0,,Transient,161.82,22509
92880,Online TA,TA/TO,0,7.0,,Transient,108.34,22510
92884,Corporate,Corporate,0,,275.0,Transient,118.15,22511
92894,Online TA,TA/TO,0,9.0,,Transient,173.5,22512
92895,Offline TA/TO,TA/TO,0,83.0,,Transient,147.3,22513
92899,Online TA,TA/TO,0,9.0,,Transient,146.1,22514
92902,Offline TA/TO,TA/TO,0,22.0,,Transient,81.25,22515
92903,Offline TA/TO,TA/TO,0,22.0,,Transient,84.58,22516
92905,Offline TA/TO,TA/TO,0,16.0,,Transient,82.45,22517
92908,Direct,TA/TO,0,247.0,,Transient,140.0,22518
92912,Online TA,TA/TO,0,9.0,,Transient-Party,97.43,22519
92913,Offline TA/TO,TA/TO,0,159.0,,Transient,144.13,22520
92921,Direct,Direct,0,14.0,,Transient,217.6,22521
92930,Online TA,TA/TO,0,9.0,,Transient,195.25,22522
92931,Online TA,TA/TO,0,9.0,,Transient-Party,97.42,22523
92932,Online TA,TA/TO,0,9.0,,Transient-Party,116.32,22524
92933,Online TA,TA/TO,0,9.0,,Transient,183.73,22525
92939,Corporate,Corporate,0,,210.0,Transient,140.0,22526
92946,Corporate,Corporate,1,,40.0,Transient,87.0,22527
92962,Corporate,Corporate,1,,40.0,Transient,1.0,22528
92967,Direct,Direct,0,,,Transient,94.5,22529
92968,Direct,Direct,0,14.0,,Transient,98.6,22530
92973,Offline TA/TO,GDS,0,195.0,,Transient,146.0,22531
92979,Corporate,Corporate,0,,216.0,Transient,150.0,22532
92980,Offline TA/TO,TA/TO,0,121.0,,Transient,72.25,22533
92982,Direct,Direct,0,14.0,,Transient,173.7,22534
92984,Online TA,TA/TO,0,15.0,,Transient,81.26,22535
92985,Online TA,TA/TO,0,9.0,,Transient,110.58,22536
92986,Direct,Direct,0,14.0,,Transient,164.48,22537
92987,Offline TA/TO,TA/TO,0,83.0,,Transient,139.6,22538
92991,Online TA,TA/TO,0,7.0,,Transient,70.78,22539
93004,Direct,Direct,0,14.0,,Transient,176.7,22540
93005,Direct,Direct,0,14.0,,Transient,109.23,22541
93013,Offline TA/TO,TA/TO,0,157.0,,Transient,84.0,22542
93017,Online TA,TA/TO,0,9.0,273.0,Transient,101.15,22543
93023,Offline TA/TO,TA/TO,0,28.0,,Transient,102.25,22544
93026,Direct,Direct,0,14.0,,Transient,131.15,22545
93027,Direct,Direct,0,,,Transient,182.7,22546
93034,Online TA,TA/TO,0,8.0,,Transient,181.16,22547
93043,Online TA,TA/TO,0,9.0,,Transient,184.33,22548
93044,Online TA,TA/TO,0,9.0,,Transient,109.16,22549
93045,Online TA,TA/TO,0,9.0,,Transient,89.85,22550
93047,Online TA,TA/TO,0,11.0,,Transient,138.25,22551
93064,Online TA,TA/TO,0,9.0,,Contract,100.75,22552
93066,Offline TA/TO,TA/TO,0,83.0,,Transient,91.89,22553
93068,Online TA,TA/TO,0,9.0,,Transient-Party,130.5,22554
93078,Direct,Direct,0,14.0,,Transient,79.9,22555
93085,Direct,Direct,0,14.0,,Transient,114.75,22556
93087,Offline TA/TO,TA/TO,0,22.0,,Transient-Party,81.25,22557
93088,Online TA,TA/TO,0,9.0,,Transient,142.07,22558
93093,Online TA,TA/TO,0,7.0,,Transient,77.0,22559
93095,Direct,Direct,0,14.0,,Transient,108.8,22560
93112,Online TA,TA/TO,0,7.0,,Transient,96.9,22561
93117,Offline TA/TO,TA/TO,0,22.0,,Transient-Party,84.58,22562
93125,Online TA,TA/TO,0,7.0,,Transient,121.43,22563
93131,Online TA,TA/TO,0,7.0,,Transient,205.06,22564
93144,Online TA,TA/TO,0,9.0,,Transient,120.8,22565
93152,Groups,TA/TO,0,1.0,,Transient-Party,125.0,22566
93164,Online TA,TA/TO,0,7.0,,Transient,165.63,22567
93172,Online TA,TA/TO,0,9.0,,Transient,133.46,22568
93180,Offline TA/TO,TA/TO,0,16.0,,Transient,72.25,22569
93182,Online TA,TA/TO,0,9.0,,Transient,190.29,22570
93188,Direct,Direct,0,14.0,,Transient,159.9,22571
93196,Offline TA/TO,TA/TO,0,86.0,,Transient,94.91,22572
93201,Offline TA/TO,TA/TO,0,157.0,,Transient,88.56,22573
93202,Online TA,TA/TO,0,9.0,,Transient-Party,144.5,22574
93206,Online TA,TA/TO,0,9.0,,Transient-Party,178.5,22575
93212,Direct,Direct,0,14.0,,Transient,90.25,22576
93216,Online TA,TA/TO,0,11.0,,Transient,84.6,22577
93222,Online TA,TA/TO,0,7.0,,Transient,103.56,22578
93229,Direct,Direct,0,14.0,,Transient,161.11,22579
93238,Direct,Direct,0,14.0,,Transient,267.0,22580
93239,Online TA,TA/TO,0,9.0,,Transient,186.5,22581
93241,Online TA,TA/TO,0,8.0,,Transient,113.26,22582
93242,Offline TA/TO,TA/TO,0,,,Transient,96.0,22583
93252,Corporate,Corporate,0,,210.0,Transient,139.0,22584
93255,Direct,Direct,0,14.0,,Transient,189.9,22585
93256,Offline TA/TO,TA/TO,0,42.0,,Transient,97.75,22586
93269,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,85.0,22587
93270,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,105.0,22588
93276,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,150.0,22589
93278,Online TA,TA/TO,0,15.0,,Transient,115.6,22590
93279,Offline TA/TO,TA/TO,0,85.0,,Transient,91.45,22591
93298,Offline TA/TO,TA/TO,0,118.0,,Transient-Party,68.0,22592
93299,Offline TA/TO,TA/TO,0,118.0,,Transient-Party,72.25,22593
93306,Direct,Direct,0,14.0,,Transient,82.83,22594
93311,Direct,Direct,0,14.0,,Transient,237.73,22595
93314,Online TA,TA/TO,0,9.0,,Transient-Party,131.75,22596
93317,Offline TA/TO,TA/TO,0,121.0,,Transient,96.9,22597
93319,Direct,Direct,0,14.0,,Transient,235.45,22598
93331,Online TA,TA/TO,0,9.0,,Transient,122.8,22599
93333,Direct,Direct,0,14.0,,Transient,149.85,22600
93345,Online TA,TA/TO,0,9.0,,Transient,160.29,22601
93348,Corporate,Corporate,0,,62.0,Transient-Party,79.0,22602
93353,Online TA,TA/TO,1,7.0,,Transient,94.71,22603
93371,Direct,Direct,0,,,Transient,156.5,22604
93385,Offline TA/TO,TA/TO,0,86.0,,Transient,93.0,22605
93388,Online TA,TA/TO,0,9.0,,Transient,131.72,22606
93393,Online TA,TA/TO,0,9.0,,Transient-Party,109.25,22607
93412,Offline TA/TO,GDS,0,195.0,,Transient,174.33,22608
93424,Offline TA/TO,GDS,0,195.0,,Transient,126.0,22609
93426,Offline TA/TO,TA/TO,0,,,Transient,80.0,22610
93430,Offline TA/TO,TA/TO,0,83.0,,Transient,107.29,22611
93431,Online TA,TA/TO,0,9.0,,Transient,138.99,22612
93437,Online TA,TA/TO,0,9.0,,Transient,208.83,22613
93446,Offline TA/TO,TA/TO,0,16.0,,Transient-Party,81.25,22614
93451,Online TA,TA/TO,0,7.0,,Transient,225.36,22615
93453,Online TA,TA/TO,0,89.0,,Transient,133.41,22616
93454,Online TA,TA/TO,0,8.0,,Transient,157.9,22617
93457,Corporate,Corporate,0,,106.0,Transient,158.95,22618
93459,Online TA,TA/TO,0,9.0,,Transient,106.59,22619
93464,Online TA,TA/TO,0,9.0,,Transient-Party,114.33,22620
93467,Online TA,TA/TO,0,9.0,,Transient,130.68,22621
93470,Online TA,TA/TO,0,8.0,,Transient,265.44,22622
93471,Online TA,TA/TO,0,9.0,,Transient,144.55,22623
93473,Online TA,TA/TO,0,7.0,,Transient,221.0,22624
93478,Corporate,Corporate,0,,278.0,Transient-Party,147.0,22625
93479,Corporate,Corporate,0,219.0,,Transient,88.0,22626
93482,Corporate,Corporate,0,278.0,,Transient-Party,147.0,22627
93484,Offline TA/TO,TA/TO,0,28.0,,Transient,96.9,22628
93513,Online TA,TA/TO,0,8.0,,Transient,116.45,22629
93515,Direct,Direct,0,14.0,,Transient,180.45,22630
93525,Online TA,TA/TO,0,11.0,,Transient,91.96,22631
93532,Direct,Direct,0,14.0,,Transient,196.0,22632
93533,Online TA,TA/TO,0,9.0,,Transient,155.57,22633
93539,Offline TA/TO,TA/TO,0,16.0,,Transient,131.08,22634
93557,Direct,Direct,0,14.0,,Transient,109.35,22635
93561,Online TA,TA/TO,0,15.0,,Transient,113.76,22636
93579,Corporate,Direct,0,,,Transient,93.0,22637
93580,Direct,Direct,1,14.0,,Transient,75.0,22638
93584,Groups,TA/TO,0,1.0,,Transient-Party,64.25,22639
93586,Groups,TA/TO,0,1.0,,Transient-Party,76.5,22640
93610,Direct,Direct,0,14.0,,Transient,173.95,22641
93617,Online TA,TA/TO,0,9.0,,Transient,126.41,22642
93620,Online TA,TA/TO,0,9.0,,Transient-Party,68.85,22643
93621,Online TA,TA/TO,0,9.0,,Transient-Party,77.85,22644
93627,Online TA,TA/TO,0,9.0,,Contract,86.85,22645
93628,Online TA,TA/TO,0,9.0,,Contract,95.85,22646
93639,Online TA,TA/TO,0,7.0,,Transient,101.18,22647
93645,Online TA,TA/TO,0,7.0,,Transient,139.99,22648
93646,Online TA,TA/TO,0,9.0,,Transient,131.03,22649
93649,Online TA,TA/TO,0,7.0,,Transient,79.2,22650
93650,Online TA,TA/TO,0,152.0,,Transient,82.66,22651
93651,Online TA,TA/TO,0,152.0,,Transient,103.32,22652
93652,Online TA,TA/TO,0,9.0,,Transient-Party,196.0,22653
93653,Online TA,TA/TO,0,7.0,,Transient,72.84,22654
93672,Online TA,TA/TO,0,9.0,,Transient,142.5,22655
93673,Direct,Direct,0,14.0,,Transient-Party,6.0,22656
93674,Direct,Direct,0,14.0,,Transient-Party,81.45,22657
93675,Online TA,TA/TO,0,9.0,,Transient-Party,108.3,22658
93680,Online TA,TA/TO,0,9.0,,Transient,189.3,22659
93690,Online TA,TA/TO,0,9.0,,Transient,134.18,22660
93691,Direct,Direct,0,,,Transient-Party,79.27,22661
93693,Direct,Direct,0,,,Transient-Party,79.26,22662
93710,Online TA,TA/TO,0,8.0,,Transient,269.3,22663
93715,Online TA,TA/TO,0,9.0,,Transient,97.54,22664
93725,Online TA,TA/TO,0,9.0,,Transient,139.7,22665
93747,Online TA,TA/TO,0,9.0,,Contract,139.9,22666
93755,Offline TA/TO,TA/TO,0,83.0,,Transient,93.25,22667
93761,Direct,Direct,0,14.0,,Transient,294.35,22668
93763,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,95.0,22669
93765,Corporate,Corporate,0,,186.0,Transient,84.0,22670
93766,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,125.0,22671
93772,Corporate,Corporate,0,,148.0,Transient,84.0,22672
93777,Offline TA/TO,TA/TO,0,39.0,,Transient-Party,180.0,22673
93781,Online TA,TA/TO,0,10.0,,Transient,94.0,22674
93785,Online TA,TA/TO,0,9.0,,Transient,130.55,22675
93786,Direct,Direct,0,,,Transient,128.4,22676
93788,Offline TA/TO,TA/TO,0,52.0,,Transient,81.25,22677
93790,Direct,Direct,0,14.0,,Transient,222.35,22678
93799,Direct,Direct,0,14.0,,Transient,109.53,22679
93801,Online TA,TA/TO,0,9.0,,Transient-Party,106.13,22680
93807,Direct,Direct,0,14.0,,Transient,188.95,22681
93808,Direct,Direct,0,14.0,,Transient,110.5,22682
93809,Corporate,Corporate,0,,40.0,Transient-Party,85.0,22683
93812,Online TA,TA/TO,0,8.0,,Transient,148.7,22684
93840,Online TA,TA/TO,0,7.0,,Transient,188.16,22685
93846,Offline TA/TO,TA/TO,0,28.0,,Transient-Party,365.0,22686
93847,Offline TA/TO,TA/TO,0,28.0,,Transient-Party,300.0,22687
93855,Direct,Direct,0,14.0,,Transient,205.33,22688
93857,Direct,Direct,0,,,Transient,146.7,22689
93861,Online TA,TA/TO,0,7.0,,Transient,100.73,22690
93862,Online TA,TA/TO,0,7.0,,Transient,129.75,22691
93866,Online TA,TA/TO,0,8.0,,Transient,132.13,22692
93867,Offline TA/TO,TA/TO,0,83.0,,Transient,117.1,22693
93869,Online TA,TA/TO,0,8.0,,Transient,114.63,22694
93874,Direct,Direct,0,,,Transient-Party,111.25,22695
93877,Corporate,Corporate,0,,,Transient,79.5,22696
93881,Online TA,TA/TO,0,9.0,,Transient,100.87,22697
93887,Online TA,TA/TO,0,9.0,,Transient,155.25,22698
93894,Online TA,TA/TO,0,7.0,,Transient,223.75,22699
93897,Direct,Direct,0,,,Transient-Party,139.05,22700
93898,Online TA,TA/TO,0,9.0,,Transient,105.37,22701
93899,Offline TA/TO,TA/TO,0,16.0,,Transient,87.3,22702
93901,Online TA,TA/TO,0,9.0,,Transient,109.9,22703
93912,Online TA,TA/TO,0,9.0,,Transient,160.47,22704
93917,Online TA,TA/TO,0,9.0,,Transient,132.96,22705
93919,Direct,Direct,0,14.0,,Transient,146.36,22706
93923,Offline TA/TO,TA/TO,0,86.0,,Transient,146.0,22707
93927,Online TA,TA/TO,0,7.0,,Transient,225.2,22708
93933,Online TA,TA/TO,0,9.0,,Transient,158.86,22709
93934,Online TA,TA/TO,0,89.0,,Transient,93.84,22710
93937,Direct,Direct,0,14.0,,Transient,182.95,22711
93943,Online TA,TA/TO,0,9.0,,Transient-Party,139.0,22712
93944,Online TA,TA/TO,0,9.0,,Transient-Party,178.0,22713
93946,Online TA,TA/TO,0,9.0,,Transient-Party,148.0,22714
93958,Direct,Direct,0,14.0,,Transient,180.9,22715
93965,Online TA,TA/TO,0,7.0,,Transient,235.63,22716
93966,Online TA,TA/TO,0,89.0,,Transient,67.83,22717
93973,Direct,Direct,0,14.0,,Transient,106.75,22718
93977,Offline TA/TO,TA/TO,0,22.0,,Transient,105.9,22719
94008,Direct,Direct,0,14.0,,Transient,107.5,22720
94012,Online TA,TA/TO,0,7.0,,Transient,70.85,22721
94013,Online TA,TA/TO,0,9.0,,Transient-Party,101.75,22722
94016,Offline TA/TO,TA/TO,0,16.0,,Transient,117.3,22723
94022,Online TA,TA/TO,0,8.0,,Transient,15.0,22724
94027,Online TA,TA/TO,0,10.0,,Transient,122.6,22725
94039,Direct,Direct,0,14.0,,Transient,193.45,22726
94042,Direct,Direct,0,14.0,,Transient,119.0,22727
94047,Corporate,Corporate,1,,51.0,Transient,110.0,22728
94048,Corporate,Corporate,1,,51.0,Transient,125.0,22729
94049,Online TA,TA/TO,0,9.0,,Transient,142.13,22730
94056,Online TA,TA/TO,0,7.0,,Transient,191.9,22731
94062,Online TA,TA/TO,0,7.0,,Transient,90.51,22732
94067,Online TA,TA/TO,0,7.0,,Transient,95.13,22733
94074,Offline TA/TO,TA/TO,0,83.0,,Transient,92.03,22734
94081,Direct,Direct,0,14.0,,Transient,98.5,22735
94090,Online TA,TA/TO,0,7.0,,Transient,210.57,22736
94095,Offline TA/TO,TA/TO,0,256.0,,Transient,131.75,22737
94101,Offline TA/TO,TA/TO,0,83.0,,Transient,93.16,22738
94103,Online TA,TA/TO,0,7.0,,Transient,86.24,22739
94104,Direct,Direct,0,14.0,,Transient,126.38,22740
94114,Offline TA/TO,TA/TO,0,16.0,,Transient,81.25,22741
94162,Direct,Direct,0,14.0,,Transient-Party,115.5,22742
94163,Direct,Direct,0,14.0,,Transient-Party,106.5,22743
94164,Direct,Direct,0,14.0,,Transient,115.5,22744
94177,Online TA,TA/TO,0,9.0,,Transient,105.96,22745
94201,Online TA,TA/TO,0,9.0,,Transient-Party,155.7,22746
94210,Direct,Direct,0,,,Transient,184.95,22747
94213,Offline TA/TO,TA/TO,0,27.0,,Transient-Party,81.25,22748
94215,Online TA,TA/TO,0,11.0,,Transient,87.2,22749
94246,Online TA,TA/TO,0,7.0,,Transient,111.76,22750
94248,Online TA,TA/TO,0,7.0,,Transient,117.55,22751
94249,Offline TA/TO,TA/TO,0,83.0,,Transient,84.8,22752
94251,Online TA,TA/TO,0,8.0,,Transient,90.1,22753
94263,Online TA,TA/TO,0,7.0,,Transient,168.1,22754
