,is_canceled,stays_in_week_nights,stays_in_weekend_nights,previous_cancellations,booking_changes,deposit_type,required_car_parking_spaces,total_of_special_requests,meal,previous_bookings_not_canceled,Booking_id
84951,0,3,1,0,0,No Deposit,0,0,HB,1,4651
85002,0,2,1,0,1,No Deposit,0,1,SC,0,4652
85054,0,0,1,0,2,No Deposit,0,0,HB,0,4653
85133,0,1,1,1,0,No Deposit,1,1,BB,3,4654
85135,0,1,0,1,0,No Deposit,0,1,BB,5,4655
85187,0,0,2,0,2,No Deposit,0,0,BB,1,4656
85190,0,3,1,0,1,No Deposit,0,1,BB,4,4657
85191,0,3,1,0,1,No Deposit,0,1,BB,6,4658
85192,0,1,1,0,1,No Deposit,0,1,BB,7,4659
85193,0,2,1,0,0,No Deposit,0,1,BB,8,4660
85194,0,2,0,0,1,No Deposit,0,1,BB,9,4661
85195,0,0,1,0,1,Non Refund,0,0,BB,11,4662
85196,0,2,0,0,0,Non Refund,0,0,BB,12,4663
85197,0,2,1,0,0,Non Refund,0,0,BB,13,4664
85198,0,1,0,0,0,Non Refund,0,0,BB,14,4665
85199,0,3,0,0,1,Non Refund,0,0,BB,15,4666
85200,0,1,1,0,1,Non Refund,0,0,BB,16,4667
85201,0,2,1,0,0,Non Refund,0,0,BB,17,4668
85202,0,2,1,0,1,No Deposit,0,0,BB,19,4669
85203,0,3,1,0,2,No Deposit,0,0,BB,20,4670
85204,0,2,1,0,1,No Deposit,0,0,BB,21,4671
85205,0,3,1,0,2,No Deposit,0,0,BB,22,4672
85206,0,0,1,0,1,No Deposit,0,0,BB,24,4673
85207,0,2,0,0,0,Non Refund,0,0,BB,25,4674
85209,0,2,1,0,0,No Deposit,0,0,BB,27,4675
85210,0,0,1,1,0,No Deposit,0,0,BB,28,4676
85211,1,2,1,1,0,Non Refund,0,0,BB,29,4677
85306,0,1,0,0,1,Non Refund,0,1,BB,0,4678
85333,0,3,0,0,4,Non Refund,0,2,BB,0,4679
85377,0,1,0,0,3,No Deposit,0,0,BB,1,4680
85465,1,1,0,1,0,No Deposit,0,1,BB,2,4681
85497,0,1,0,0,0,Refundable,0,0,BB,0,4682
85646,0,3,0,0,2,No Deposit,0,1,BB,2,4683
85647,1,0,1,0,0,No Deposit,0,2,BB,3,4684
85810,0,3,0,0,2,No Deposit,1,0,BB,1,4685
85811,0,1,1,0,1,No Deposit,0,0,BB,2,4686
85813,0,3,0,0,1,No Deposit,0,2,BB,4,4687
85814,0,3,0,0,0,No Deposit,0,2,BB,5,4688
85817,0,1,0,0,1,No Deposit,0,1,SC,1,4689
85865,0,2,2,0,1,No Deposit,1,0,SC,0,4690
85903,1,0,0,0,2,No Deposit,0,0,BB,0,4691
85931,0,6,2,0,2,No Deposit,1,0,SC,0,4692
85934,0,8,2,0,4,No Deposit,0,3,BB,0,4693
85938,0,3,2,0,0,No Deposit,0,2,SC,0,4694
86025,0,3,0,0,0,No Deposit,1,1,SC,0,4695
86071,0,4,0,0,1,No Deposit,0,1,SC,0,4696
86080,0,3,0,0,3,No Deposit,1,2,BB,0,4697
86121,0,3,1,0,2,No Deposit,1,1,HB,0,4698
86141,0,2,1,0,4,No Deposit,0,1,BB,0,4699
86185,0,0,1,0,2,No Deposit,1,1,SC,0,4700
86188,0,1,2,0,3,No Deposit,0,0,BB,0,4701
86266,1,1,0,0,0,No Deposit,0,1,BB,5,4702
86269,0,2,0,1,2,No Deposit,0,1,BB,8,4703
86270,0,1,0,1,0,No Deposit,0,1,BB,9,4704
86271,0,1,0,1,0,No Deposit,0,1,BB,10,4705
86273,0,1,0,1,0,No Deposit,0,1,BB,12,4706
86274,0,1,0,1,0,No Deposit,0,1,BB,13,4707
86275,1,1,0,2,0,No Deposit,0,1,BB,14,4708
86282,0,2,0,0,2,No Deposit,0,1,SC,0,4709
86321,0,3,0,0,0,No Deposit,0,3,BB,1,4710
86322,0,1,1,0,0,No Deposit,0,2,BB,2,4711
86373,0,1,0,0,4,No Deposit,1,0,BB,0,4712
86395,0,4,0,0,1,No Deposit,1,0,SC,0,4713
86510,0,5,1,0,2,No Deposit,0,1,SC,0,4714
86591,0,1,2,0,2,No Deposit,0,1,SC,0,4715
86794,0,2,0,0,0,No Deposit,1,0,SC,0,4716
86980,0,0,2,0,2,No Deposit,0,3,BB,0,4717
86993,0,1,2,0,0,No Deposit,0,0,BB,2,4718
86995,0,3,0,0,2,No Deposit,0,0,BB,4,4719
86996,0,0,2,0,0,No Deposit,1,0,BB,5,4720
87045,1,3,1,1,0,No Deposit,0,0,BB,2,4721
87160,1,1,2,0,0,No Deposit,0,0,BB,2,4722
87226,0,3,0,0,3,No Deposit,0,0,BB,2,4723
87311,0,3,1,0,2,No Deposit,0,1,SC,0,4724
87432,0,0,1,0,0,No Deposit,0,2,SC,1,4725
87647,1,1,0,1,2,No Deposit,0,0,BB,1,4726
87648,1,1,1,2,0,No Deposit,0,0,BB,1,4727
87649,0,2,2,2,0,No Deposit,0,0,BB,1,4728
87687,1,1,0,2,0,No Deposit,0,1,BB,4,4729
87788,0,1,2,0,2,No Deposit,0,0,SC,0,4730
87805,0,0,1,0,5,No Deposit,0,1,BB,0,4731
87854,0,11,5,0,1,No Deposit,0,0,BB,0,4732
87865,0,1,1,0,4,No Deposit,0,2,BB,0,4733
87866,0,1,1,0,3,No Deposit,0,1,BB,0,4734
88017,0,35,14,0,21,No Deposit,0,0,BB,0,4735
88175,0,1,1,0,1,No Deposit,1,2,HB,0,4736
88231,0,3,2,0,0,No Deposit,1,1,SC,0,4737
88286,0,2,0,0,2,No Deposit,0,0,BB,2,4738
88291,0,2,0,1,1,No Deposit,0,0,BB,6,4739
88302,0,3,0,0,2,No Deposit,0,1,BB,1,4740
88328,0,1,2,0,3,No Deposit,0,0,SC,0,4741
88396,0,1,0,0,1,No Deposit,0,1,BB,2,4742
88439,0,4,2,0,2,No Deposit,0,1,SC,0,4743
88440,0,3,1,0,2,No Deposit,0,3,BB,0,4744
88631,0,0,2,0,0,No Deposit,0,2,SC,0,4745
88635,0,0,1,0,0,No Deposit,0,0,SC,2,4746
88636,0,1,0,0,0,No Deposit,0,0,SC,2,4747
88637,0,1,0,0,0,No Deposit,0,0,SC,4,4748
88692,0,1,1,0,3,No Deposit,0,0,SC,0,4749
88702,0,3,2,0,4,No Deposit,0,2,BB,0,4750
88768,0,1,0,0,0,No Deposit,1,1,BB,7,4751
88769,0,1,0,0,0,No Deposit,1,2,BB,8,4752
88770,0,1,0,0,1,No Deposit,1,1,BB,9,4753
88771,1,1,0,0,0,No Deposit,0,1,BB,10,4754
88773,0,1,0,1,0,No Deposit,1,2,BB,11,4755
88774,0,2,0,1,1,No Deposit,1,2,BB,12,4756
88777,0,2,0,1,0,No Deposit,1,2,BB,15,4757
88778,0,1,0,1,2,No Deposit,1,2,BB,16,4758
88779,0,1,0,1,0,No Deposit,1,2,BB,17,4759
88780,0,0,1,1,0,No Deposit,1,2,BB,18,4760
88781,0,1,0,1,0,No Deposit,1,2,BB,19,4761
88782,0,1,0,1,0,No Deposit,1,2,BB,20,4762
88783,0,1,0,1,0,No Deposit,1,2,BB,21,4763
88784,0,1,0,1,0,No Deposit,1,2,BB,22,4764
88785,0,1,0,1,1,No Deposit,1,2,BB,23,4765
88786,0,2,0,1,1,No Deposit,1,2,BB,24,4766
88787,0,1,0,1,0,No Deposit,0,2,BB,25,4767
88788,0,1,0,1,0,No Deposit,1,2,BB,26,4768
88789,0,1,0,1,0,No Deposit,1,2,BB,27,4769
88790,0,2,0,1,1,No Deposit,1,4,BB,28,4770
88832,0,2,0,0,0,No Deposit,0,1,SC,2,4771
88833,0,1,0,0,0,No Deposit,0,2,SC,4,4772
88834,0,1,0,0,0,No Deposit,0,0,SC,5,4773
88835,0,1,0,0,0,No Deposit,0,0,SC,6,4774
88836,0,1,0,0,0,No Deposit,0,1,SC,7,4775
88837,0,1,0,0,0,No Deposit,0,0,SC,8,4776
88838,0,1,0,0,0,No Deposit,0,0,SC,9,4777
88839,0,1,0,0,0,No Deposit,0,2,SC,10,4778
88840,0,1,0,0,0,No Deposit,0,0,SC,10,4779
88841,0,1,0,0,0,No Deposit,0,0,SC,12,4780
88842,0,1,0,0,0,No Deposit,0,1,SC,13,4781
88908,0,1,0,0,0,No Deposit,1,3,SC,0,4782
89075,0,0,2,0,4,No Deposit,0,2,HB,0,4783
89166,1,2,2,2,0,No Deposit,0,0,BB,1,4784
89252,0,4,2,0,2,No Deposit,0,2,SC,0,4785
89354,0,0,0,0,0,No Deposit,0,1,BB,3,4786
89357,1,1,0,0,0,No Deposit,0,2,BB,6,4787
89359,0,0,0,2,1,No Deposit,0,2,BB,6,4788
89360,0,0,0,2,0,No Deposit,0,2,BB,6,4789
89361,0,1,0,2,2,No Deposit,0,0,BB,6,4790
89362,0,1,0,2,0,No Deposit,0,3,BB,9,4791
89363,0,0,1,2,1,No Deposit,0,0,BB,10,4792
89364,0,0,1,2,0,No Deposit,0,2,BB,11,4793
89365,0,1,0,2,0,No Deposit,0,1,BB,12,4794
89366,0,0,1,2,0,No Deposit,0,3,BB,13,4795
89367,0,1,0,2,0,No Deposit,0,3,BB,14,4796
89368,0,1,0,2,1,No Deposit,0,3,BB,15,4797
89369,0,0,1,2,0,No Deposit,0,3,BB,16,4798
89370,0,2,1,2,1,No Deposit,0,3,BB,17,4799
89524,0,1,1,0,1,No Deposit,0,3,BB,0,4800
89581,0,2,1,0,3,No Deposit,0,1,BB,0,4801
89604,0,10,5,0,1,No Deposit,0,0,BB,0,4802
89605,0,10,5,0,0,No Deposit,0,0,BB,0,4803
89619,0,0,2,0,0,No Deposit,0,3,BB,0,4804
89631,1,1,0,1,0,No Deposit,0,1,BB,1,4805
89645,1,3,0,1,0,No Deposit,0,0,BB,1,4806
89865,0,9,4,0,4,No Deposit,0,0,BB,0,4807
89867,0,4,0,0,2,No Deposit,0,0,SC,0,4808
89929,0,0,1,0,0,No Deposit,0,0,SC,1,4809
89992,0,0,1,0,1,No Deposit,0,2,BB,1,4810
90040,1,1,0,0,1,No Deposit,0,0,BB,2,4811
90042,0,2,0,2,0,No Deposit,0,0,BB,2,4812
90043,0,1,0,2,0,No Deposit,0,1,BB,3,4813
90045,0,1,0,2,0,No Deposit,0,1,BB,5,4814
90052,0,0,2,0,1,No Deposit,0,1,BB,3,4815
90216,0,2,0,0,1,No Deposit,0,2,BB,2,4816
90518,0,1,1,0,1,No Deposit,0,1,SC,0,4817
90613,0,1,1,0,0,No Deposit,0,1,BB,3,4818
90747,0,1,0,0,5,No Deposit,0,1,SC,0,4819
90847,0,2,1,0,4,No Deposit,0,2,BB,0,4820
90855,0,2,1,0,2,No Deposit,0,1,SC,0,4821
90885,0,2,1,0,0,No Deposit,0,3,SC,0,4822
90930,0,7,3,0,3,No Deposit,0,0,SC,0,4823
90934,0,0,1,0,0,No Deposit,0,4,BB,0,4824
90936,0,3,2,0,3,No Deposit,0,0,SC,0,4825
91006,0,8,4,0,1,No Deposit,0,2,BB,1,4826
91051,0,0,1,0,0,No Deposit,0,1,SC,1,4827
91286,0,3,0,0,1,No Deposit,0,2,SC,0,4828
91380,0,2,2,0,6,No Deposit,0,2,BB,0,4829
91381,0,2,2,0,6,No Deposit,0,1,BB,0,4830
91408,0,2,2,0,7,No Deposit,0,2,BB,0,4831
91681,0,3,0,0,1,No Deposit,0,1,FB,0,4832
91991,0,1,1,0,1,No Deposit,1,3,BB,0,4833
92007,0,1,2,0,5,No Deposit,0,2,BB,0,4834
92049,0,2,2,0,2,No Deposit,0,2,HB,0,4835
92079,0,2,2,0,2,No Deposit,0,3,BB,0,4836
92107,0,2,0,0,3,No Deposit,0,2,BB,0,4837
92138,0,3,1,0,0,Non Refund,0,2,BB,0,4838
92168,0,4,1,0,3,No Deposit,1,0,BB,0,4839
92206,0,4,1,0,1,No Deposit,0,1,SC,0,4840
92233,0,5,0,0,1,No Deposit,0,2,SC,0,4841
92312,0,5,1,0,4,No Deposit,0,2,BB,0,4842
92589,0,0,0,0,2,No Deposit,0,2,BB,0,4843
92617,0,1,0,0,1,No Deposit,1,2,BB,3,4844
92707,0,4,1,0,2,No Deposit,0,2,SC,0,4845
92803,0,4,2,0,3,No Deposit,0,4,BB,0,4846
92842,0,11,4,0,0,No Deposit,1,0,BB,0,4847
92928,0,2,2,0,3,No Deposit,0,3,BB,0,4848
92932,0,2,1,0,3,No Deposit,0,2,BB,0,4849
92945,0,0,1,0,1,No Deposit,1,0,BB,4,4850
92946,0,0,1,0,1,No Deposit,1,0,BB,5,4851
92948,0,0,1,0,0,No Deposit,1,0,BB,7,4852
92949,0,0,1,1,1,No Deposit,1,0,BB,8,4853
92950,0,0,1,1,0,No Deposit,1,0,BB,9,4854
92951,1,0,1,1,0,No Deposit,0,0,BB,10,4855
92958,0,1,1,0,1,No Deposit,1,0,BB,5,4856
92959,0,0,1,0,1,No Deposit,1,0,BB,6,4857
92961,0,0,1,1,0,No Deposit,1,0,BB,8,4858
92962,0,0,2,1,2,No Deposit,1,0,SC,9,4859
93062,0,6,2,0,1,No Deposit,0,1,SC,0,4860
93198,0,2,1,0,3,No Deposit,0,1,SC,0,4861
93204,0,10,5,0,2,No Deposit,0,1,BB,0,4862
93250,0,5,3,0,0,No Deposit,0,1,SC,0,4863
93381,0,2,0,0,2,No Deposit,1,2,HB,0,4864
93438,0,3,1,0,1,Non Refund,0,0,BB,0,4865
93625,0,2,0,0,2,No Deposit,1,2,BB,0,4866
93626,0,4,0,0,0,No Deposit,1,0,SC,0,4867
93717,0,0,2,0,1,No Deposit,0,1,SC,0,4868
93723,0,3,2,0,3,No Deposit,0,2,BB,0,4869
93747,0,1,2,0,0,No Deposit,2,2,BB,0,4870
93804,0,8,4,0,2,No Deposit,0,2,BB,0,4871
93811,0,5,2,0,1,No Deposit,0,1,BB,2,4872
93947,0,3,1,0,0,No Deposit,1,1,SC,0,4873
93952,0,3,1,0,0,No Deposit,0,3,SC,0,4874
94045,0,4,1,0,2,Non Refund,0,0,BB,0,4875
94182,0,1,1,0,0,No Deposit,1,4,BB,0,4876
94224,0,1,1,0,0,No Deposit,0,1,BB,7,4877
94228,0,1,1,0,0,No Deposit,0,1,BB,11,4878
94229,0,0,1,0,0,No Deposit,0,2,BB,12,4879
94230,0,1,1,0,0,No Deposit,0,2,BB,13,4880
94232,0,0,1,0,0,No Deposit,0,2,BB,15,4881
94233,0,0,2,0,0,No Deposit,0,2,BB,16,4882
94234,0,2,1,0,0,No Deposit,0,2,BB,17,4883
94235,0,0,1,0,0,No Deposit,0,2,BB,18,4884
94236,0,1,1,0,0,No Deposit,0,2,BB,19,4885
94237,0,0,1,0,0,No Deposit,0,2,BB,20,4886
94238,0,1,0,0,0,No Deposit,0,3,BB,21,4887
94250,0,0,1,0,3,No Deposit,0,2,BB,0,4888
94279,0,2,0,0,0,No Deposit,0,3,BB,4,4889
94280,0,2,0,0,0,No Deposit,0,3,BB,5,4890
94291,1,1,0,1,0,No Deposit,0,1,BB,3,4891
94293,0,1,0,1,0,No Deposit,1,1,BB,4,4892
94296,0,2,0,1,0,No Deposit,0,1,BB,7,4893
94297,0,0,1,1,0,No Deposit,1,1,BB,8,4894
94298,0,2,0,1,0,No Deposit,1,1,BB,9,4895
94308,1,2,1,0,0,No Deposit,0,1,BB,1,4896
94309,0,2,1,1,0,No Deposit,0,1,BB,1,4897
94310,0,3,0,1,0,No Deposit,0,1,BB,2,4898
94311,0,2,1,1,0,No Deposit,0,1,BB,3,4899
94312,0,3,0,1,1,No Deposit,1,1,BB,4,4900
94313,0,1,1,1,0,No Deposit,0,1,BB,5,4901
94314,0,2,0,1,0,No Deposit,0,1,BB,6,4902
94368,0,12,5,0,0,No Deposit,0,0,BB,0,4903
94375,0,1,0,0,0,No Deposit,0,4,BB,1,4904
94377,0,1,0,0,0,No Deposit,0,4,BB,3,4905
94378,0,2,0,0,1,No Deposit,0,4,BB,4,4906
94379,1,0,2,1,0,No Deposit,0,4,BB,5,4907
94380,0,1,0,1,0,No Deposit,0,4,BB,5,4908
94381,0,1,0,1,0,No Deposit,0,2,BB,6,4909
94382,0,2,0,1,0,No Deposit,0,2,BB,7,4910
94384,0,2,0,1,1,No Deposit,0,2,BB,9,4911
94385,1,2,0,1,0,No Deposit,0,2,BB,10,4912
94386,0,1,0,2,1,No Deposit,0,2,BB,10,4913
94387,1,1,0,4,0,No Deposit,0,3,BB,11,4914
94389,0,1,0,4,0,No Deposit,0,3,BB,11,4915
94390,0,0,1,4,0,No Deposit,0,3,BB,12,4916
94391,0,1,0,4,0,No Deposit,0,3,BB,13,4917
94394,0,1,0,4,0,No Deposit,0,3,BB,16,4918
94395,1,1,0,4,0,No Deposit,0,3,BB,17,4919
94396,0,1,0,5,0,No Deposit,0,3,BB,17,4920
94397,0,1,0,5,0,No Deposit,0,3,BB,18,4921
94398,0,1,0,5,1,No Deposit,0,3,BB,19,4922
94399,0,1,0,5,0,No Deposit,0,3,BB,20,4923
94400,0,1,0,5,0,No Deposit,0,3,BB,21,4924
94410,0,2,2,0,0,No Deposit,1,1,SC,0,4925
94422,0,2,1,0,0,No Deposit,1,2,SC,0,4926
94683,0,0,1,0,0,No Deposit,0,4,HB,0,4927
94687,0,0,1,0,2,No Deposit,0,1,SC,0,4928
94769,0,2,2,0,2,No Deposit,0,2,SC,0,4929
94791,0,1,1,0,0,No Deposit,1,2,SC,0,4930
94794,0,0,1,0,1,No Deposit,0,0,BB,2,4931
94797,0,5,2,0,4,No Deposit,1,1,BB,0,4932
94819,0,6,3,0,0,No Deposit,0,1,SC,0,4933
94843,0,2,1,0,1,No Deposit,1,2,SC,0,4934
94947,0,8,3,0,1,No Deposit,1,2,BB,0,4935
95003,0,4,0,0,0,No Deposit,1,1,SC,0,4936
95015,0,4,1,0,2,No Deposit,1,2,BB,0,4937
95071,0,5,0,0,1,No Deposit,0,1,SC,0,4938
95076,0,3,0,0,5,No Deposit,0,1,BB,0,4939
95086,0,5,2,0,0,No Deposit,1,1,SC,0,4940
95110,0,5,2,0,0,No Deposit,1,0,SC,0,4941
95150,0,11,5,0,0,No Deposit,0,2,HB,0,4942
95162,0,3,2,0,7,No Deposit,0,1,BB,0,4943
95164,0,0,0,0,0,No Deposit,0,2,SC,0,4944
95165,0,0,2,0,1,No Deposit,0,2,SC,0,4945
95235,0,1,1,0,1,No Deposit,1,1,SC,0,4946
95245,0,1,2,0,2,No Deposit,0,2,SC,0,4947
95288,0,2,2,0,3,No Deposit,1,1,HB,0,4948
95331,0,2,0,0,6,No Deposit,0,2,BB,0,4949
95344,0,2,0,0,4,No Deposit,0,2,SC,0,4950
95395,0,1,1,0,2,No Deposit,0,1,BB,5,4951
95396,0,2,0,0,0,No Deposit,1,1,BB,6,4952
95424,0,3,0,0,1,Non Refund,0,0,BB,0,4953
95432,0,3,2,0,0,No Deposit,1,3,HB,0,4954
95524,0,2,0,0,0,No Deposit,1,3,SC,0,4955
95544,0,4,0,0,5,No Deposit,0,2,BB,0,4956
95647,0,5,1,0,2,No Deposit,0,3,HB,0,4957
95689,0,2,2,0,8,No Deposit,0,2,BB,0,4958
95740,0,1,2,0,0,No Deposit,1,0,SC,0,4959
95866,0,3,2,0,0,No Deposit,0,3,SC,0,4960
95889,0,3,0,0,0,No Deposit,1,1,BB,3,4961
95891,1,2,0,0,0,No Deposit,0,1,BB,4,4962
95892,0,3,0,1,0,No Deposit,0,1,BB,5,4963
95894,0,3,1,1,0,No Deposit,0,1,BB,7,4964
95895,0,2,0,1,0,No Deposit,0,1,BB,8,4965
95896,0,3,0,1,0,No Deposit,0,1,BB,9,4966
95897,0,3,0,1,0,No Deposit,0,1,BB,10,4967
95898,0,3,0,1,1,No Deposit,0,1,BB,11,4968
95899,0,3,0,1,0,No Deposit,0,1,BB,12,4969
95900,0,3,0,1,0,No Deposit,0,1,BB,13,4970
95901,0,0,2,1,0,No Deposit,0,1,BB,14,4971
95902,0,3,0,1,0,No Deposit,0,1,BB,15,4972
95903,0,3,0,1,0,No Deposit,0,1,BB,16,4973
95904,0,3,0,1,0,No Deposit,0,1,BB,17,4974
95905,0,3,0,1,0,No Deposit,0,1,BB,18,4975
95906,0,3,0,1,1,No Deposit,1,1,BB,19,4976
95949,0,2,0,0,3,No Deposit,1,3,BB,0,4977
96131,0,0,1,0,0,No Deposit,0,3,SC,0,4978
96193,0,3,2,0,0,Non Refund,0,0,BB,0,4979
96204,0,0,2,0,0,No Deposit,1,1,BB,3,4980
96209,0,3,0,0,0,No Deposit,1,1,BB,8,4981
96210,0,2,0,0,0,No Deposit,0,1,BB,9,4982
96232,0,2,2,0,0,Non Refund,0,0,BB,0,4983
96288,0,2,0,0,0,No Deposit,1,1,BB,3,4984
96291,0,2,0,0,0,No Deposit,0,3,BB,6,4985
96300,0,4,0,0,1,No Deposit,0,1,BB,1,4986
96301,0,1,1,0,1,No Deposit,0,1,BB,2,4987
96306,0,1,0,0,1,No Deposit,1,4,BB,1,4988
96357,0,5,2,0,10,No Deposit,0,3,BB,0,4989
96374,0,3,0,0,0,No Deposit,0,3,SC,0,4990
96438,0,18,6,0,4,No Deposit,0,0,BB,0,4991
96471,0,3,0,0,0,No Deposit,1,0,SC,0,4992
96573,0,1,1,0,2,No Deposit,0,1,HB,0,4993
96648,0,6,3,0,2,No Deposit,0,2,SC,0,4994
96709,0,1,2,0,0,No Deposit,0,4,HB,0,4995
96776,0,4,2,0,2,No Deposit,0,4,BB,0,4996
96793,0,5,0,0,0,No Deposit,0,0,BB,2,4997
96810,0,10,4,0,4,No Deposit,0,1,SC,0,4998
96866,0,3,2,0,2,No Deposit,0,3,BB,0,4999
96894,0,2,1,0,1,No Deposit,1,2,BB,1,5000
96895,0,0,1,0,1,No Deposit,1,2,BB,2,5001
96896,0,0,1,0,1,No Deposit,1,2,BB,3,5002
96897,0,1,0,0,1,No Deposit,1,3,BB,4,5003
96898,0,0,1,0,1,No Deposit,1,2,BB,5,5004
96902,0,0,1,0,0,No Deposit,0,3,BB,1,5005
97052,0,1,1,0,3,No Deposit,0,1,HB,0,5006
97072,0,1,1,0,0,No Deposit,0,5,BB,0,5007
97161,0,0,2,0,0,No Deposit,1,2,SC,0,5008
97178,0,0,1,0,0,No Deposit,1,3,SC,0,5009
97185,0,0,2,0,0,No Deposit,0,3,SC,0,5010
97261,0,6,4,0,0,No Deposit,0,5,BB,0,5011
97438,0,3,0,0,1,No Deposit,1,3,BB,0,5012
97464,0,4,1,0,0,No Deposit,0,4,BB,0,5013
97487,0,2,0,0,2,No Deposit,0,2,SC,0,5014
97488,0,1,0,0,3,No Deposit,0,1,SC,0,5015
97491,0,1,0,0,0,No Deposit,0,0,HB,1,5016
97613,0,3,0,0,0,No Deposit,1,2,SC,0,5017
97619,0,3,1,0,0,No Deposit,0,3,BB,2,5018
97637,0,1,1,0,0,No Deposit,0,4,SC,0,5019
97638,0,1,1,0,0,No Deposit,1,4,SC,0,5020
97751,0,3,0,0,1,No Deposit,0,2,BB,3,5021
97752,0,1,0,0,3,No Deposit,0,1,BB,4,5022
97758,0,0,1,0,1,No Deposit,0,2,SC,0,5023
97932,0,2,2,0,2,No Deposit,0,0,BB,1,5024
97968,1,2,1,0,0,No Deposit,0,0,BB,1,5025
98002,0,2,2,0,0,No Deposit,0,4,SC,1,5026
98003,0,3,0,0,1,No Deposit,0,4,BB,0,5027
98010,0,3,2,0,1,No Deposit,0,1,SC,0,5028
98045,0,4,0,0,5,No Deposit,0,0,SC,0,5029
98046,0,20,8,0,2,No Deposit,0,1,BB,0,5030
98262,0,0,2,0,5,No Deposit,0,1,BB,0,5031
98336,0,1,1,0,3,No Deposit,0,4,BB,0,5032
98410,0,2,1,0,1,No Deposit,0,5,BB,0,5033
98417,0,1,1,0,1,No Deposit,1,2,BB,2,5034
98419,0,1,0,0,1,No Deposit,1,2,BB,4,5035
98425,0,3,2,0,2,No Deposit,0,2,SC,0,5036
98447,0,13,5,0,1,No Deposit,0,2,BB,0,5037
98492,0,9,4,0,2,No Deposit,0,1,SC,0,5038
98545,0,4,0,0,0,No Deposit,0,3,SC,0,5039
98674,0,3,1,0,0,No Deposit,0,5,BB,0,5040
98678,0,1,0,0,1,No Deposit,0,0,SC,2,5041
98752,0,0,2,0,1,No Deposit,0,3,SC,0,5042
98755,0,4,2,0,0,No Deposit,0,1,BB,1,5043
98809,1,0,1,0,0,No Deposit,0,2,BB,1,5044
98925,0,3,2,0,1,No Deposit,0,2,SC,0,5045
99160,0,1,1,0,2,No Deposit,0,1,SC,0,5046
99192,0,1,0,0,0,No Deposit,0,2,SC,1,5047
99404,0,2,2,0,1,No Deposit,0,4,BB,0,5048
99497,0,1,0,0,2,No Deposit,1,1,BB,1,5049
99499,1,2,0,1,0,No Deposit,0,1,BB,3,5050
99500,0,3,0,1,0,No Deposit,0,1,BB,3,5051
99501,0,3,0,1,0,No Deposit,0,1,BB,4,5052
99503,0,3,0,1,0,No Deposit,0,1,BB,6,5053
99504,0,3,0,1,0,No Deposit,0,3,BB,7,5054
99601,0,2,0,0,1,No Deposit,0,4,HB,0,5055
99780,0,1,2,0,5,No Deposit,0,0,BB,0,5056
99858,0,2,1,0,1,No Deposit,0,3,SC,0,5057
100033,0,2,0,0,9,No Deposit,0,1,BB,0,5058
100101,0,5,0,0,0,No Deposit,0,2,SC,0,5059
100145,0,5,2,0,8,No Deposit,0,3,BB,0,5060
100436,0,8,3,0,1,No Deposit,0,0,HB,0,5061
100489,0,1,1,0,2,No Deposit,0,4,BB,0,5062
100490,0,1,1,0,1,No Deposit,0,4,BB,0,5063
100563,0,16,6,0,7,No Deposit,0,1,SC,0,5064
100599,0,5,0,0,1,No Deposit,1,2,BB,0,5065
100635,0,3,0,0,3,No Deposit,0,2,HB,0,5066
100861,0,3,2,0,0,No Deposit,0,4,SC,0,5067
100914,0,3,1,0,0,No Deposit,1,2,SC,0,5068
100937,0,1,0,0,1,No Deposit,0,3,SC,0,5069
100962,0,4,0,0,2,No Deposit,0,1,SC,0,5070
101003,0,9,2,0,3,No Deposit,0,1,BB,0,5071
101128,0,1,1,0,1,No Deposit,0,1,BB,1,5072
101188,0,1,1,0,2,No Deposit,0,1,BB,1,5073
101189,0,1,0,0,1,No Deposit,0,2,BB,2,5074
101191,0,0,1,0,0,No Deposit,0,2,SC,4,5075
101245,0,2,1,0,2,No Deposit,0,3,BB,0,5076
101345,0,17,6,0,4,No Deposit,0,0,BB,0,5077
101401,0,3,1,0,3,No Deposit,0,1,SC,0,5078
101485,0,3,0,0,2,No Deposit,0,3,SC,0,5079
101567,0,2,1,0,3,No Deposit,0,0,SC,0,5080
101569,0,2,1,0,0,No Deposit,0,5,BB,0,5081
101594,0,2,2,0,0,No Deposit,0,3,SC,0,5082
101656,0,1,2,0,2,No Deposit,0,4,BB,0,5083
101657,0,1,2,0,1,No Deposit,0,4,BB,0,5084
101794,0,41,16,0,12,No Deposit,0,2,SC,0,5085
101818,0,4,1,0,3,No Deposit,0,2,BB,0,5086
101909,0,2,0,0,1,No Deposit,1,3,BB,1,5087
101980,0,1,1,0,2,No Deposit,0,3,SC,0,5088
101985,0,4,1,0,2,No Deposit,0,1,SC,0,5089
102008,0,2,1,0,1,No Deposit,0,2,SC,0,5090
102013,0,0,1,0,2,No Deposit,0,2,SC,0,5091
102037,0,2,2,0,3,No Deposit,0,1,SC,0,5092
102058,0,1,1,0,3,No Deposit,0,1,SC,0,5093
102061,0,3,2,0,0,No Deposit,0,5,BB,0,5094
102072,0,1,1,0,0,Non Refund,0,0,BB,0,5095
102164,0,2,2,0,4,No Deposit,0,0,BB,0,5096
102185,0,7,4,0,4,No Deposit,0,0,SC,1,5097
102203,0,1,0,0,4,No Deposit,0,2,SC,0,5098
